조작업무,1786,3545,0,NNP,*,F,조작업무,*,*,*,*,*
마이너,1786,3545,0,NNP,*,F,마이너,*,*,*,*,*
공급,1786,3546,0,NNP,*,T,공급,*,*,*,*,*
육제품,1786,3546,0,NNP,*,T,육제품,*,*,*,*,*
고무제품제조,1786,3545,0,NNP,*,F,고무제품제조,*,*,*,*,*
감사,1786,3545,0,NNP,*,F,감사,*,*,*,*,*
접합,1786,3546,0,NNP,*,T,접합,*,*,*,*,*
퇴비,1786,3545,0,NNP,*,F,퇴비,*,*,*,*,*
조합원,1786,3546,0,NNP,*,T,조합원,*,*,*,*,*
문틀,1786,3546,0,NNP,*,T,문틀,*,*,*,*,*
발골,1786,3546,0,NNP,*,T,발골,*,*,*,*,*
주류,1786,3545,0,NNP,*,F,주류,*,*,*,*,*
오퍼레이터,1786,3545,0,NNP,*,F,오퍼레이터,*,*,*,*,*
주물제품,1786,3546,0,NNP,*,T,주물제품,*,*,*,*,*
처리,1786,3545,0,NNP,*,F,처리,*,*,*,*,*
손님응대,1786,3546,0,NNP,*,T,손님응대,*,*,*,*,*
바지선,1786,3546,0,NNP,*,T,바지선,*,*,*,*,*
용해,1786,3546,0,NNP,*,T,용해,*,*,*,*,*
대형폐기물,1786,3546,0,NNP,*,T,대형폐기물,*,*,*,*,*
종사자,1786,3545,0,NNP,*,F,종사자,*,*,*,*,*
썬팅,1786,3546,0,NNP,*,T,썬팅,*,*,*,*,*
대리석,1786,3546,0,NNP,*,T,대리석,*,*,*,*,*
식사지원작업,1786,3546,0,NNP,*,T,식사지원작업,*,*,*,*,*
검표원,1786,3546,0,NNP,*,T,검표원,*,*,*,*,*
제공품,1786,3546,0,NNP,*,T,제공품,*,*,*,*,*
원예,1786,3545,0,NNP,*,F,원예,*,*,*,*,*
쇄석기,1786,3545,0,NNP,*,F,쇄석기,*,*,*,*,*
목재재단,1786,3546,0,NNP,*,T,목재재단,*,*,*,*,*
서스탱크,1786,3545,0,NNP,*,F,서스탱크,*,*,*,*,*
조리,1786,3545,0,NNP,*,F,조리,*,*,*,*,*
농림,1786,3546,0,NNP,*,T,농림,*,*,*,*,*
파렛트,1786,3545,0,NNP,*,F,파렛트,*,*,*,*,*
급식,1786,3546,0,NNP,*,T,급식,*,*,*,*,*
냉동냉장설비,1786,3545,0,NNP,*,F,냉동냉장설비,*,*,*,*,*
극판제조공정,1786,3546,0,NNP,*,T,극판제조공정,*,*,*,*,*
시멘트,1786,3545,0,NNP,*,F,시멘트,*,*,*,*,*
음향,1786,3546,0,NNP,*,T,음향,*,*,*,*,*
선별원,1786,3546,0,NNP,*,T,선별원,*,*,*,*,*
퀵,1786,3546,0,NNP,*,T,퀵,*,*,*,*,*
감귤팔레트,1786,3545,0,NNP,*,F,감귤팔레트,*,*,*,*,*
사무,1786,3545,0,NNP,*,F,사무,*,*,*,*,*
포장및해체작업,1786,3546,0,NNP,*,T,포장및해체작업,*,*,*,*,*
철강운반,1786,3546,0,NNP,*,T,철강운반,*,*,*,*,*
A/S공정,1786,3546,0,NNP,*,T,A/S공정,*,*,*,*,*
연구실,1786,3546,0,NNP,*,T,연구실,*,*,*,*,*
점검,1786,3546,0,NNP,*,T,점검,*,*,*,*,*
버스,1786,3545,0,NNP,*,F,버스,*,*,*,*,*
프레스,1786,3545,0,NNP,*,F,프레스,*,*,*,*,*
비서,1786,3545,0,NNP,*,F,비서,*,*,*,*,*
농축,1786,3546,0,NNP,*,T,농축,*,*,*,*,*
표면,1786,3546,0,NNP,*,T,표면,*,*,*,*,*
보안,1786,3546,0,NNP,*,T,보안,*,*,*,*,*
산소절단기,1786,3545,0,NNP,*,F,산소절단기,*,*,*,*,*
보빈,1786,3546,0,NNP,*,T,보빈,*,*,*,*,*
대학교수,1786,3545,0,NNP,*,F,대학교수,*,*,*,*,*
화장실,1786,3546,0,NNP,*,T,화장실,*,*,*,*,*
자동조립,1786,3546,0,NNP,*,T,자동조립,*,*,*,*,*
오수처리시설,1786,3546,0,NNP,*,T,오수처리시설,*,*,*,*,*
피킹,1786,3546,0,NNP,*,T,피킹,*,*,*,*,*
제과제빵사,1786,3545,0,NNP,*,F,제과제빵사,*,*,*,*,*
소분,1786,3546,0,NNP,*,T,소분,*,*,*,*,*
재료교체,1786,3546,0,NNP,*,T,재료교체,*,*,*,*,*
중형의장,1786,3546,0,NNP,*,T,중형의장,*,*,*,*,*
출고,1786,3545,0,NNP,*,F,출고,*,*,*,*,*
사상작업,1786,3546,0,NNP,*,T,사상작업,*,*,*,*,*
비계공,1786,3546,0,NNP,*,T,비계공,*,*,*,*,*
고속절단,1786,3546,0,NNP,*,T,고속절단,*,*,*,*,*
공조,1786,3545,0,NNP,*,F,공조,*,*,*,*,*
양생,1786,3546,0,NNP,*,T,양생,*,*,*,*,*
스포트,1786,3545,0,NNP,*,F,스포트,*,*,*,*,*
시공,1786,3546,0,NNP,*,T,시공,*,*,*,*,*
내용물,1786,3546,0,NNP,*,T,내용물,*,*,*,*,*
경비,1786,3545,0,NNP,*,F,경비,*,*,*,*,*
