특수목적용기계,1786,3545,0,NNP,*,F,특수목적용기계,*,*,*,*,*
밸브,1786,3545,0,NNP,*,F,밸브,*,*,*,*,*
모터펌프,1786,3545,0,NNP,*,F,모터펌프,*,*,*,*,*
크레인,1786,3546,0,NNP,*,T,크레인,*,*,*,*,*
컨베이어롤러,1786,3545,0,NNP,*,F,컨베이어롤러,*,*,*,*,*
장치제조,1786,3545,0,NNP,*,F,장치제조,*,*,*,*,*
월동무 출하작업,1786,3546,0,NNP,*,T,월동무 출하작업,*,*,*,*,*
출하,1786,3545,0,NNP,*,F,출하,*,*,*,*,*
출하작업,1786,3546,0,NNP,*,T,출하작업,*,*,*,*,*
월동무,1786,3545,0,NNP,*,F,월동무,*,*,*,*,*
전기도금업,1786,3546,0,NNP,*,T,전기도금업,*,*,*,*,*
도금,1786,3546,0,NNP,*,T,도금,*,*,*,*,*
도금업,1786,3546,0,NNP,*,T,도금업,*,*,*,*,*
전기도금,1786,3546,0,NNP,*,T,전기도금,*,*,*,*,*
빵,1786,3546,0,NNP,*,T,빵,*,*,*,*,*
과자,1786,3545,0,NNP,*,F,과자,*,*,*,*,*
과자류,1786,3545,0,NNP,*,F,과자류,*,*,*,*,*
과자류제조,1786,3545,0,NNP,*,F,과자류제조,*,*,*,*,*
제조관련,1786,3546,0,NNP,*,T,제조관련,*,*,*,*,*
단순종사자,1786,3545,0,NNP,*,F,단순종사자,*,*,*,*,*
단순종사,1786,3545,0,NNP,*,F,단순종사,*,*,*,*,*
제조관련단순종사자,1786,3545,0,NNP,*,F,제조관련단순종사자,*,*,*,*,*
종사자,1786,3545,0,NNP,*,F,종사자,*,*,*,*,*
도소매및소비자용품수리,1786,3545,0,NNP,*,F,도소매및소비자용품수리,*,*,*,*,*
한약제조,1786,3545,0,NNP,*,F,한약제조,*,*,*,*,*
한약,1786,3546,0,NNP,*,T,한약,*,*,*,*,*
야채및과실,1786,3546,0,NNP,*,T,야채및과실,*,*,*,*,*
절임식료품,1786,3546,0,NNP,*,T,절임식료품,*,*,*,*,*
절임식료품제조업,1786,3546,0,NNP,*,T,절임식료품제조업,*,*,*,*,*
폐기물종합재활용,1786,3546,0,NNP,*,T,폐기물종합재활용,*,*,*,*,*
